symbol,Revenue,Revenue Growth,Preferred Dividends,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,EBITDA,EBIT,Total assets,Retained earnings (deficit),Total shareholders equity,Other Assets,Other Liabilities,Investment purchases and sales,Issuance (buybacks) of shares,priceToSalesRatio,priceEarningsRatio,priceToOperatingCashFlowsRatio,priceFairValue,netProfitMargin,returnOnEquity,nIperEBT,eBTperEBIT,fixedAssetTurnover,currentRatio,debtRatio,totalDebtToCapitalization,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,capitalExpenditureCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Market Cap,PE ratio,POCF ratio,PFCF ratio,PTB ratio,Enterprise Value over EBITDA,EV to Free cash flow,Earnings Yield,Net Debt to EBITDA,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,R&D to Revenue,Receivables Turnover,Gross Profit Growth,EPS Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,10Y Net Income Growth (per Share),3Y Shareholders Equity Growth (per Share),Receivables growth,sector_code,buy_ignore
LW,-0.04208448527344761,-0.06087596950383366,-0.08503958448906312,-0.03019533088616825,-0.30637029902567225,0.02831691045759552,-0.021044519449904757,-0.032227358652436984,-0.037077228456038926,-0.08785547988537075,0.07265520311195153,0.0613538819862772,0.04514100364693552,0.0440573168294299,-0.1153455610294162,-0.044412374256174315,-0.021965572198162798,-0.03506750398622406,0.03926454404245565,-0.02975462906524237,-0.023480508826629668,0.00786174441022391,0.023695199133798694,0.028369330560386683,0.022970786090037575,0.004731155937322667,-0.04366111983162159,-0.02104449376922437,0.011458812359485702,-0.009965352223112053,0.025127962341122734,-0.05226560524321355,-0.046647724075315054,-0.06269061682208815,-0.03690410316749912,-0.03402154142550719,-0.051927718890701635,-0.027107905287698592,-27.327317475053185,-0.02400019319075979,-0.024938279645957642,-0.03954568486771436,-0.015271604228248078,-0.09218488073554768,-0.3683222647475545,-0.02407086143211614,-0.00843075306851918,0.07041773130675347,-0.02139125283145473,0.00922186114872107,0.10855625757461511,-0.034412748466623275,0.002312910393350346,-19.192281058422804,0.019757139086376146,0.027020554056519295,-0.0398615471049125,0.45832969443334476,-17.878589235725926,0.0035025987353724487,7,0
LXRX,-0.04678711571269773,3.1025309493076745,-0.08503958448906312,-0.030226537182524632,1.9025284430204317,0.0582240446994761,-0.02104446578975921,-0.03495365627182145,-0.20939645111483499,-0.09192846080448128,0.12228645352906518,0.01642367192861614,0.04649725424985406,0.0440561998730069,-0.11584080447811973,-0.044710734907708015,-0.02196476989180316,-0.035067451215606504,0.03926454404245565,-0.02975462886697122,-0.02348057785938139,0.007861667948262591,0.02369506839370658,0.02836934326705566,0.022970057197735025,0.8756356163940685,-0.04366118054691723,-0.02104453828296442,0.011462612422920418,-0.009961979031148734,0.025096410068869937,-0.052306517350959134,-0.04665883485480631,-0.062706859762305,-0.036917934590925475,-0.03402861870070048,-0.047243918932231656,-0.023131531307212044,0.03810891504032056,-0.04096096614031503,-0.022028148240826797,-0.055299416591584875,-0.05278061330807116,-0.07535528728286077,-0.17891855857584354,-0.023197119267152653,0.00019391848557976518,0.21468415356384135,-0.021391252458193358,0.006824191464143726,0.14450008517474655,-0.03441274847228174,0.01654262216515201,0.17844614259303046,0.04959920240912942,0.027797099860324866,-0.03986154116308945,0.08676950035209673,0.008850840625925031,-0.0031703782611929754,5,0
LXU,-0.04672824155377794,-0.1636866943652077,-0.08503958448906312,-0.030226537182524632,-1.1040281780978765,0.01523253922677277,-0.021044579301605554,-0.03554804834559108,-0.26843341476814203,-0.10259359067516835,0.12228645352906518,0.0613538819862772,0.04710611885449956,0.04390485815640856,-0.07783908607159516,-0.04463465001227565,-0.02196584498232507,-0.035067504806492726,0.039264548466282766,-0.029754629082762978,-0.023480548500624913,0.007861585472439144,0.023695089907898956,0.028369567099916868,0.02296982580335326,-0.09396411915802463,-0.04366110804490505,-0.02104449376922437,0.011470873430387196,-0.009908924943958664,0.025169613808731544,-0.052307780816756175,-0.046661625559959556,-0.06271757068665089,-0.03686676862698423,-0.03403035155373627,-0.04725067844264912,-0.03704884023891495,-0.01570181532747063,0.11914391893669223,-0.025337044007593644,-0.08107825032155482,-0.05278061330807116,-0.09050192139027897,-0.5577259709192653,-0.02407086143211614,-0.0289972775436782,-0.09548865428889763,-0.021391252922815827,0.002516770759513668,0.13584427565988474,-0.03441274847017065,-0.013558691198274584,-0.049986589021421605,0.004836107424999518,0.05264656558210319,-0.03986155373233051,-0.12555061055147346,-0.026322600532917545,-0.0031703782611929754,0,0
LYB,0.00032224400593319346,-0.22695483274143788,-0.08503958448906312,-0.030058752680037066,-0.6438409401716049,0.022709322787242914,-0.021044531833015266,-0.013152573714258714,1.0903202761477038,-0.06189933784302516,0.12508731416208513,-0.46003365918376254,0.03898788181894969,0.03240569772214595,0.18520034880165265,-0.04130591899297582,-0.021965687730278585,-0.03506751574340829,0.03926452413523361,-0.029754629066794835,-0.023480517290415323,0.007861704460996929,0.023695175964668448,0.028369439055791024,0.022970182150701172,-0.06251177874302385,-0.043661108181959896,-0.021044510461876886,0.011497639094579553,-0.009890618008934437,0.025251435802878627,-0.052176814764186286,-0.04665506187348024,-0.06271050853873052,-0.036914508931119694,-0.03402578604026656,-0.04724285994226625,-0.026180084692251727,0.04673506265653136,-0.033382748439449925,-0.024861920512878402,-0.03839995892416014,0.0144230279599452,-0.10059967746189111,-0.34126459243731005,-0.024362108820437305,-0.015728552075833672,0.034351125742481475,-0.02139125359996277,0.07789183025663851,-0.07366402256854725,-0.03441274847015827,-0.0009708692462961912,0.051334380646278904,0.01826503592023848,0.029738464369838798,-0.039861548476102425,0.11330951421504303,0.014489331193373077,0.008785372190986743,0,1
LYTS,-0.04677783348548846,-0.17159521166223646,-0.08503958448906312,-0.03021843165100349,-0.4597660450010962,0.01055954950147893,-0.021044568982346797,-0.03562696232252035,-0.26215450785147637,-0.10345849910692186,0.12228645352906518,0.0613538819862772,0.04727537539626789,0.0435657345098047,-0.09200678852918606,-0.04473530522442286,-0.021965899539157528,-0.03506750371280117,0.03926454625436921,-0.029754629068790853,-0.023480524696227766,0.00786172507995279,0.02369502702025971,0.028369404845528395,0.02297002017463394,-0.04407419987905787,-0.04366110831901474,-0.02104449376922437,0.01145815147888836,-0.009950221983431921,0.02510262179391579,-0.05230772347908214,-0.04666480657352585,-0.06271686447185884,-0.036910606769761975,-0.03402618570502398,-0.04724916881865589,-0.029891367074039173,-0.03952641350557665,-0.016542264659749686,-0.024055907441486477,-0.10026915987608799,-0.10279262541450193,-0.10564855549769718,-0.01657252471437706,-0.024362108820437305,-0.03430476773081601,-0.12434193874031522,-0.021391252477002992,0.003282620449572301,0.14437641289986763,-0.03441274846431408,-0.0075384285255892655,-0.05182878846992525,0.0018519010927241894,0.032456374683158304,-0.03986155258967223,-0.33787072145504377,-0.04189557448110739,-0.012067680923280207,3,1
LZB,-0.044838206745397804,-0.06087596950383366,-0.08503958448906312,-0.030206273353721787,0.09245864051042987,0.014297941281714,-0.021044542152274023,-0.03514280667227753,-0.21324567841112535,-0.09480585915349062,0.07943048498322682,0.05528747124273293,0.04666625187312963,0.04406036200536208,-0.09363417890066952,-0.044637905297086944,-0.02196570056718034,-0.03506751218891072,0.03926453961862853,-0.029754629059254318,-0.02348049930487081,0.007861654631853596,0.02369516879327099,0.028369567099916868,0.022970413545082936,-0.058173524892678914,-0.04366110448147913,-0.021044410305961773,0.011502760919208956,-0.009918029287315971,0.02512685163531983,-0.05230135483763958,-0.04664617585194332,-0.0627101554313345,-0.0369090742377436,-0.034025208422587966,-0.04724605944386385,-0.027240451087048142,-0.04486640964894525,-0.06934921022609543,-0.024488609195602144,-0.01720402896840708,0.0003571495550115461,-0.05179385644909911,-0.043630197024621425,-0.02407086143211614,-0.015728552075833672,0.005497841291063901,-0.021391252471873092,0.007353189312401859,0.14663975232455637,-0.03441274846102052,-0.004254648885942729,-0.007616001705837752,0.00035979792658652487,0.02507918954700536,-0.039861549618760705,-0.39095074918093636,-0.045386068641908556,0.006283005817274709,2,1
M,-0.01198468299760484,-0.13996114247412136,-0.08503958448906312,-0.030166150972692148,0.1231377897055145,0.017101735116890306,-0.021044542152274023,-0.02497369576439138,0.3126919938795462,-0.0485657032322312,0.12228645352906518,0.0613538819862772,0.044973468151619074,0.04856433397486433,0.6164134660366516,-0.04258096887498562,-0.02196564921957332,-0.035067516016831175,0.03926454625436921,-0.02975462906635127,-0.023480527076667482,0.007861667948262591,0.023695179274544197,0.02836951236349666,0.02297019372042026,-0.03973594602871293,-0.04366110626319209,-0.02104449376922437,0.011519117713993176,-0.009897560889480296,0.025187981591731377,-0.052274354597726475,-0.04665624580899979,-0.06271709987678953,-0.03691653084311032,-0.03402681875066163,-0.047248447804211356,-0.025782447294203075,0.013873547928109261,-0.04047980946089502,-0.02520977878579492,-0.03524921257938604,0.012860152581619235,-0.046744978413293045,0.03754281990611182,-0.024362108820437305,-0.01838229716940258,-0.0017154798217904905,-0.021391253140958764,0.040964546891916684,0.0541458608512986,-0.034412748468220525,-0.004254648885942729,0.005279394433687769,0.009312416923412512,0.026632281154616508,-0.039861549618760705,0.007149458763257945,-0.006990632873095667,0.008507331482796516,2,0
MA,-0.024110867414976093,-0.037150417612747344,-0.08503958448906312,-0.030173040674485115,-1.1347073272929613,0.06476623031488747,-0.02104443895968644,0.006722180452163005,2.904568261859958,0.1176602749156669,-0.6843614087806826,-0.789235973957703,0.03896249765299265,0.042101663302845746,0.26736316351791395,-0.041441919776583125,-0.021965568988937357,-0.03506749742407473,0.03926453961862853,-0.02975462904639109,-0.02348047655844687,0.00786198582383212,0.023695237197369816,0.028369539731706767,0.022970517672554733,-0.0321440017906093,-0.043661104618533966,-0.02104449376922437,0.011570996840884536,-0.009946292051047472,0.0251383083599905,-0.05083664111059405,-0.046634258435065114,-0.06249052263101106,-0.03687023292205097,-0.03401666376511016,-0.04712495154888426,-0.027505542685747245,0.09520579688095397,-0.05515508818320523,-0.02520977878579492,-0.051289375789145115,-0.02621173187652981,-0.048427937758561725,-0.07068786933486586,-0.02407086143211614,0.010808898859855393,0.19304419022527822,-0.021391252737895106,0.0899604898031841,0.03550129011986231,-0.03441274846740952,0.023657478051052835,0.22818552770262887,0.016772932754100817,0.030320873722692977,-0.03986153819217793,0.19292955580388196,0.046172278191414486,0.0015563137780408667,6,1
MAC,-0.04595817954984227,-0.1636866943652077,-0.08503958448906312,-0.030090364252969504,0.7060416244121253,0.06196243647971116,-0.021044535960718768,-0.0334469175497993,-0.2239892442587444,-0.09387161582176098,0.12228645352906518,0.0613538819862772,0.04671976677180026,0.03780429691843556,-0.026034014792738692,-0.0437538683302281,-0.02196562354576981,-0.03506749140877117,0.03926454404245565,-0.029754629070786867,-0.023480523109267955,0.007861701024504284,0.023695128523116036,0.028369408755272694,0.02297013124393719,-0.08094935760698985,-0.04366110777079536,-0.02104449376922437,0.011468395128147162,-0.009908106208045237,0.02520912613923847,-0.05229273457474693,-0.04663742643835097,-0.06267649252624742,-0.03690960225297682,-0.03402655036264935,-0.047248132360391874,-0.027372996886397695,0.029482767424109758,0.1477727413621826,-0.02629577534514404,0.02490139945721048,0.7130283220716502,-0.10228263680715981,-0.5577259709192653,-0.02407086143211614,-0.02568009617671707,-0.04499540649891687,-0.02139125343458453,-0.00918245761820114,0.04049506275301701,-0.03441274841489843,-0.004254648885942729,-0.018669198396859626,0.03169396441547746,0.03167982887935273,-0.039861548933165736,0.06022948648915041,0.003212350058476986,0.13306956875201778,4,0
MAN,-0.01866051995863618,-0.17950372895926525,-0.08503958448906312,-0.03013980799524845,-0.6438409401716049,0.011494147446537697,-0.021044550407681033,-0.032412828696537,-0.044761948655072444,-0.08118866257997377,0.17550280555644437,0.03314448143789818,0.04720625938920007,0.04405614108582675,0.15511175941245628,-0.04371187380636309,-0.0219656556380242,-0.03506751246233361,0.03926452855906073,-0.02975462906213746,-0.023480455927969344,0.007858838855693768,0.023695185894295697,0.028369467401437202,0.022970339498880773,-0.05058158065457528,-0.04366110448147913,-0.02104449376922437,0.011740017053654798,-0.009815523550954913,0.02535397040338723,-0.05228305028556021,-0.04665283061038568,-0.0627173352817202,-0.03691324684592809,-0.03402741678916724,-0.04724648754619029,-0.026710267889649936,0.029482767424109758,-0.056237690711900254,-0.02517584139331526,-0.030093445833392053,-0.009020102714944226,-0.08377008400920422,-0.12480321395535467,-0.024362108820437305,-0.017718860896010352,-0.008928800934644892,-0.02139125307207152,0.03797553048235678,0.14393534382940304,-0.03441274846975586,-0.005896538705765997,0.005279394433687769,-0.0056086147379641165,0.031291555977449946,-0.03986155053288733,0.06022948648915041,0.003212350058476986,0.004614761568133354,1,0
MANH,-0.04638198394432893,-0.05296745220680489,-0.08503958448906312,-0.030226537182524632,0.5219667292416168,0.026447714567477985,-0.021044517386053004,-0.03516039520733212,-0.2177420572509854,-0.07626321795474647,0.12228645352906518,0.044471736939868715,0.04721867732318625,0.04406123597477376,-0.08420755417225764,-0.04471588864549282,-0.02196566205647508,-0.035067513009179395,0.03926453740671497,-0.029754629059254318,-0.023480501156323923,0.007861990549009507,0.02369516051858162,0.028369435146046725,0.022970057197735025,-0.04949701719198904,-0.04366110640024693,-0.021044371356439228,0.011485908463976732,-0.009958016349327747,0.025100071284294312,-0.05228296312578642,-0.0466178069354554,-0.06261281549249877,-0.036872576794549666,-0.034017048843562554,-0.04716154303194414,-0.027505542685747245,-0.0009141336996806805,-0.0676651618481254,-0.02532855965947373,-0.031239171776946274,-0.05278061330807116,-0.08881896204501029,-0.12480321395535467,-0.022905871878831488,0.01412608022681652,0.1497642635481518,-0.021391252477491556,0.002919153239322109,0.14390730942051339,-0.0344127484399096,0.0028602069999581026,0.08449397071934452,0.003344004258861854,0.030126737271741585,-0.03986154687638084,-0.04593056896263467,-0.0166566167030066,-0.0031703782611929754,3,1
MANT,-0.04418485242016926,-0.037150417612747344,-0.08503958448906312,-0.030161692930355522,-0.6745200893666896,0.01616713717183154,-0.021044544216125775,-0.034868734227244375,-0.21041672034977052,-0.09790637365498724,0.03658011815865449,0.0613538819862772,0.04619750786456698,0.04172881149141266,-0.0857363491660816,-0.04451901815336916,-0.02196554652435929,-0.03506749742407473,0.03926454625436921,-0.029754629065685934,-0.023480506181696652,0.007861705320120089,0.023695224509512777,0.028369427326558123,0.022970124302105734,-0.04624332680423034,-0.04366110557791787,-0.02104449376922437,0.0114611254415764,-0.00984391731243256,0.025126975047075707,-0.05229349350626554,-0.04664188896454008,-0.06270309328341414,-0.036902995623351385,-0.03402367686056139,-0.04724612703896803,-0.027372996886397695,-0.05061717472641912,-0.055275377353060234,-0.02512493530459577,-0.024651247601509513,0.006608651068315391,-0.09050192139027897,1.2010227292466218,-0.024362108820437305,-0.021036042262971486,0.06320441019389907,-0.02139125263920558,0.004754222831131258,0.14112788354928302,-0.0344127484617882,-0.004254648885942729,-0.011300400602845043,0.01826503592023848,0.029738464369838798,-0.03986154984729236,-0.4838407977012484,-0.04914506235354059,0.007395168650035613,3,1
MANU,-0.04636942370385236,-0.1320526251770926,-0.08503958448906312,-0.03021721582127532,1.9332075922155163,0.03579369401806566,-0.021044540088422273,-0.034882588466109025,-0.23495970493653923,-0.10456696859756585,0.12228645352906518,0.0613538819862772,0.04646939766613281,0.04406123597477376,-0.050323968015458125,-0.044588367096729364,-0.021965575407388235,-0.035067467074134065,0.03926454404245565,-0.029754629059697876,-0.023480460688848775,0.007861824738239454,0.02369514672743266,0.028373371281121322,0.022970057197735025,-0.11673995187233555,-0.04366110667435662,-0.02104449376922437,0.011488386766216763,-0.009957001116795098,0.025099269107881107,-0.05229166445016316,-0.046559878661819785,-0.06266554619697084,-0.03690786366623329,-0.03401517304473762,-0.04723522169549452,-0.0276380884850968,0.039341221842636394,-0.008001733600044563,-0.025642480539910584,0.3196393984365335,0.1410159336043481,0.05591554164809703,0.7951576445929556,-0.024362108820437305,-0.023026351083148166,-0.030568764273208076,-0.021391252567875527,0.0011293076054764179,0.12905827357041044,-0.034412748868845086,-0.0031600556727272157,-0.01682699894835598,-0.004116511571826469,0.02139059697892889,-0.03986154939022905,0.08676950035209673,0.009656339278417617,0.031306669554395046,2,0
MAR,-0.018511955029855153,-0.1320526251770926,-0.08503958448906312,-0.03015277684568227,-0.6745200893666896,0.018036333061949072,-0.02104453802457052,-0.026218461161035746,0.3329665748301879,0.061659009550332246,0.12228645352906518,-0.2527015132813907,0.04584668346054115,0.04078874961265398,-0.15138387148427287,-0.04191661809134258,-0.02196569414872946,-0.03506751711052273,0.03926454404245565,-0.029754629062359237,-0.023480517554908625,0.007861509010477824,0.023695196927214862,0.02836939507116764,0.022970378835925672,-0.03756681910354047,-0.04366111558292145,-0.02104449376922437,0.011468725568445833,-0.009958311094256581,0.025135737281743044,-0.05209576273123238,-0.04663635959535532,-0.06269379478865231,-0.03688575141853957,-0.034016109485519586,-0.04709843173634642,-0.027372996886397695,1.3550341177818364,-0.008122022769899572,-0.026015791857186846,-0.04240999972659991,0.022237404851575007,-0.09891671811662242,1.3363110907978437,-0.02407086143211614,-0.019709169716187032,0.07041773130675347,-0.021391254059943902,-0.060422748977969884,-0.21451159494189748,-0.03441274846652422,-0.00261275906611946,0.30740010398828566,0.01229662325568784,0.027991236311276257,-0.039861549161697395,0.4185196736389253,0.8696604005896603,0.010175575731937872,2,0
MAS,-0.03804447769401515,-0.29813148841469683,-0.08503958448906312,-0.030206273353721787,-0.060937105464994146,0.025513116622419216,-0.02104452357760826,-0.030463111163593036,0.10013590326798083,-0.07345515450571327,0.526730728937147,-0.0630176130422904,0.0502432210043,0.04324213459790785,-0.012557046618865874,-0.0441879105775417,-0.02196564921957332,-0.03506750070514939,0.03926453077097429,-0.02975462906967797,-0.023480503536763637,0.007861401620082713,0.02369523940395365,0.028369318831153782,0.022970182150701172,-0.06576546913078254,-0.04366108899428182,-0.02104449376922437,0.01149929129607291,-0.009968037676908093,0.025121956302336674,-0.05224834090945876,-0.04665136695383677,-0.06269697275521648,-0.03690141157765172,-0.03402374104030345,-0.04737976255992131,-0.02684281368899949,-0.9559519054944481,-0.037111712704954974,-0.024929795297837724,-0.05472655361980777,-0.029337482633181734,-0.07367232793759208,-0.17891855857584354,-0.02407086143211614,-0.005777007974950276,0.10648433687102543,-0.02139125275035344,0.02249210881046937,0.1038140515407498,-0.034412748467941935,0.001218317180134834,-0.7592333766953251,0.045122892910716424,0.027020554056519295,-0.03986154756197581,0.4715997013648179,-0.6613240382479,0.0010002323616604143,1,1
MASI,-0.04594397345642197,-0.06878448680086244,-0.08503958448906312,-0.030226537182524632,0.9207956687777189,0.032055302237830596,-0.021044507066794244,-0.034659202868027233,-0.18331058664687316,-0.06969240281854722,0.12228645352906518,0.05613514288482708,0.04628491062479025,0.04406123597477376,-0.08200785729826782,-0.04459975497885766,-0.021965601081191746,-0.035067507814144507,0.039264548466282766,-0.02975462905526228,-0.023480486609192334,0.007861855666673245,0.023695151140600324,0.028369764542004048,0.022970057197735025,-0.008283605613712143,-0.04366110379620491,-0.021044376920656735,0.011632954396885364,-0.009893663706532385,0.02514201071266684,-0.05226821716472807,-0.046630992854676,-0.06260798969141984,-0.036870091259427425,-0.034012045740942395,-0.04723382473000824,-0.027505542685747245,-0.05924332234262992,-0.07993465717333559,-0.02151060300551198,-0.04785219795848246,-0.05278061330807116,-0.048427937758561725,-0.4765529539885321,-0.023197119267152653,-0.01440167952904922,0.055991089081044665,-0.021391252167743242,0.016525388160574674,0.15683975112329462,-0.034412748462859216,0.005596690032996883,0.005279394433687769,0.01826503592023848,0.031291555977449946,-0.03986154573372256,-0.6563508878103992,-0.054783552920988625,-0.0031703782611929754,5,1
MATW,-0.04512318440256417,-0.17159521166223646,-0.08503958448906312,-0.03019330450328796,-0.060937105464994146,0.01616713717183154,-0.021044554535384535,-0.03512006480848084,-0.2522811139378841,-0.09769659113711075,0.1206059371492532,0.05772320706939296,0.046980040779024144,0.04202433464606613,-0.0943062140610384,-0.04450963886329768,-0.021965729450209283,-0.0350675449996574,0.03926453961862853,-0.029754629059254318,-0.023480509884602877,0.007861653772730435,0.023695086046377246,0.028369486950158705,0.022970290906060602,-0.05491983450492021,-0.04366110831901474,-0.02104449376922437,0.011475995255016599,-0.009890388762878677,0.025151924790389038,-0.052302916994349115,-0.04668092631098447,-0.06271145015845322,-0.03691055525608069,-0.03402588814440167,-0.04724741134594734,-0.028168271682495,0.01674893046684619,0.0531051646862963,-0.024641327461760613,-0.1790378184954406,-0.15749326365591063,-0.06020865317544256,0.9575036784544219,-0.02407086143211614,-0.02568009617671707,-0.08106201206318885,-0.02139125332294811,0.007377027553926012,0.12886294787744382,-0.03441274847619438,-0.006991131918981508,-0.03524899343339243,0.042138686578441095,-0.06111739467541323,-0.03986155098995064,0.0204194656947311,-0.005111136017279656,-0.02179910570993812,1,0
MATX,-0.044211496889746675,-0.14786965977115016,-0.08503958448906312,-0.030191683396983734,-0.6745200893666896,0.01897093100700784,-0.021044544216125775,-0.034556729631357475,-0.2134333817896039,-0.09452229719076774,0.12228645352906518,0.0613538819862772,0.04573042398045792,0.04202288848143424,-0.07874061047306807,-0.04443536621517115,-0.02196566847492595,-0.035067514649716726,0.03926454404245565,-0.029754629063024576,-0.023480509355616273,0.007861758585756063,0.023695174861376532,0.028369398980911946,0.022970126616049552,-0.06468090566819631,-0.043661105440863025,-0.02104449376922437,0.011465751605757794,-0.009903619535239657,0.025201412904496096,-0.052301121257573475,-0.046648244486532445,-0.06271203867077993,-0.03691396803746615,-0.034037087509392217,-0.04724666779980142,-0.027107905287698592,0.03646583930389945,-0.015098794621489666,-0.025854589242908458,0.005996921388565854,0.017548778716597126,-0.08881896204501029,-0.07068786933486586,-0.02407086143211614,-0.023026351083148166,-0.023355443160353682,-0.0213912535198386,-0.0005562160757250444,0.11431682195549638,-0.03441274846442551,-0.004801945492550484,-0.007616001705837752,0.007820313757274848,0.027020554056519295,-0.03986154984729236,0.08676950035209673,0.007776842422601593,0.009341453607367194,1,1
MAXR,-0.04494692751876317,-0.31394852300875437,-0.08503958448906312,-0.03022532135279646,0.1231377897055145,0.02831691045759552,-0.021044519449904757,-0.03415591517363799,-0.15918252727812895,-0.08678878911650724,0.12228645352906518,0.0613538819862772,0.047115891758393015,0.0396913889163743,-0.02898960956211813,-0.04417316487122898,-0.021965334715480345,-0.03506747828447251,0.03926455067819633,-0.029754629079214504,-0.023480473913513857,0.007861712193105377,0.02369515334718416,0.0283694283039942,0.022969832745184715,-0.07769566721923113,-0.04366110420736944,-0.02104449376922437,0.011473847393075236,-0.009923432944344591,0.02518374445477957,-0.052303648370762755,-0.04665463253422589,-0.06271333339789867,-0.03691802473986773,-0.03402957556230947,-0.04724808729698909,-0.02631263049160128,0.16996574288811428,0.06669784087991149,-0.025337044007593644,0.0031326065296803153,-0.04965486255141924,-0.07367232793759208,0.6869269553519778,-0.02407086143211614,-0.02169947853636371,-0.023355443160353682,-0.021391254125166927,0.006693776051288708,0.09092835637038214,-0.03441274847083308,0.001218317180134834,-0.00024720391182316795,0.10480701955622294,0.015760639901338486,-0.0398615471049125,0.2592795904612476,0.0950391964426309,-0.0026142968448125237,3,1
MBWM,-0.047020688535243854,-0.06878448680086244,-0.08503958448906312,-0.030184388418614712,-1.1347073272929613,0.007755755666302626,-0.021041834378775805,-0.03567452895754412,-0.23587930495818518,-0.10162823552934687,0.12228645352906518,0.07140018057073562,0.04681718104707699,0.04390447016101952,-0.0010106212707744512,-0.044346039562041445,-0.021965620336544374,-0.035067503165955395,0.039264541830542087,-0.029754629060141438,-0.0234804815838196,0.007861660216154143,0.023695202995320404,0.02836948010810618,0.022969960012094684,-0.05058158065457528,-0.043661104618533966,-0.02104449376922437,0.011457490598291018,-0.00996515572649283,0.025090630284969648,-0.04985556748766634,-0.03942673220787295,-0.019989810231445852,-0.021100813291888863,-0.028900893607753633,-0.0442763361370547,-0.027770634284446347,0.24965491610453786,-0.052268148106685196,-0.026355165781983443,-0.05415369064803066,0.0019200249333375008,-0.004670994781575802,-0.5847836432295097,-0.02377961404379498,-0.017718860896010352,-0.04499540649891687,-0.02139125246625463,-0.04961623195793782,0.0935017293362735,-0.034410057377462895,0.014353435738720983,-0.003931602808830462,0.015280829587963153,0.030126737271741585,-0.03986154207721608,0.3123596181871402,0.14712810930381762,0.006561046525464934,6,0
MCB,-0.04707991048671582,0.09729437643674176,-0.08503958448906312,-0.030226537182524632,-1.1347073272929613,0.007755755666302626,-0.021044463725907462,-0.03567452895754412,-0.2412419316196299,-0.10184068477414551,0.12228645352906518,0.03166258465244048,0.04213658960942569,0.03987166960219167,0.1309281265209024,-0.044377271308297314,-0.021965620336544374,-0.035067503165955395,0.03926454404245565,-0.029754629018890394,-0.02348036097487406,0.007861968211807322,0.02369543192839309,0.028369694166606636,0.022970057197735025,-0.020213803702160717,-0.04366110448147913,-0.02104449376922437,0.012232538318824052,-0.009847781745943937,0.0259159258337775,-0.052306331765258,-0.04665173774682917,-0.06267531550159401,-0.03690909999458424,-0.03402602525566881,-0.04724797463848213,-0.02684281368899949,0.35234714963085695,-0.10375191280462591,-0.02641455621882285,-0.04126427378304569,-0.05278061330807116,-0.0063539541268444934,-0.5847836432295097,-0.023488366655473814,-0.019045733442794806,-0.04499540649891687,-0.021391260274452647,0.012356334813573741,0.10294560972850102,-0.03441274846777478,0.01490073234532874,-0.007616001705837752,-0.0056086147379641165,0.030126737271741585,-0.03986154184868442,0.3388996320500865,0.21425299701153247,-0.0031703782611929754,6,0
MCD,-0.018368867149139784,-0.13996114247412136,-0.08503958448906312,-0.030036867744929995,0.491287580046532,0.054485652919241026,-0.021044467853610964,0.007908026953366206,2.7102592941039694,-0.007142545041364613,0.010252028208266886,-0.6301516303725586,0.03169704167276945,0.035980350190277025,-0.0723375773262146,-0.03936903644024714,-0.021965610708868058,-0.03506750754072162,0.03926453740671497,-0.02975462906967797,-0.02348050803314976,0.007861765029179771,0.023695195823922946,0.028369245523448147,0.022970159011263,-0.06034265181785139,-0.04366110146627257,-0.02104449376922437,0.011477151796061949,-0.010000721614572099,0.025211841197867783,-0.05157742242186833,-0.046643007848657464,-0.0626290584327156,-0.03689617006058046,-0.03402122927857986,-0.047296079820953095,-0.027240451087048142,-0.34637080728221803,-0.01966978307597973,-0.02558309010307118,-0.04155070526893424,0.039429034013160585,-0.0871360026997416,-0.42243760936804325,-0.02407086143211614,-0.012411370708872542,0.041564446855335876,-0.021391254173046007,0.000921578970790741,-0.7370695990055278,-0.03441274846840625,0.015995325558544254,-0.16051855593164033,0.004836107424999518,0.027797099860324866,-0.03986154139162111,0.683919812268388,-0.2424647389517593,0.013234023522030357,2,1
